Date,^BSESN,WIPRO.BO,TCS.BO,RELIANCE.BO,INFY.BO,TATAMOTORS.BO,MARUTI.BO,HEROMOTOCO.BO,HDFCBANK.BO,BAJFINANCE.BO,BAJAJ-AUTO.BO,BAJAJ-AUTO.NS,COLPAL.NS,MPHASIS.NS,ONGC.NS,SIEMENS.NS,TATAPOWER.NS,TRENT.NS,VEDL.NS,VOLTAS.NS,ZEEL.NS
2019-11-28,41161.5390625,240.1000061035156,2069.800048828125,1572.5,698.5,166.35000610351562,7319.0,2521.60009765625,1282.0,4139.0,3203.5,3210.0,1480.0,837.8499755859375,132.39999389648438,1481.0,56.59999847412109,505.0,146.6999969482422,704.9000244140625,315.0
2019-11-29,41138.26171875,241.8500061035156,2085.0,1582.0,703.0,164.5500030517578,7259.0,2478.89990234375,1268.0,4112.0,3199.0,3186.0,1482.0,855.9500122070312,133.0500030517578,1486.25,56.79999923706055,515.0,146.10000610351562,707.5499877929688,315.0
2019-12-02,41072.94140625,239.75,2060.0,1595.0,702.3499755859375,161.0,7271.0,2437.0,1275.0,4089.0,3185.0,3163.10009765625,1470.0,875.5999755859375,131.0500030517578,1470.0999755859375,57.34999847412109,521.0,144.60000610351562,696.5499877929688,291.0
2019-12-03,40852.609375,238.8000030517578,2025.0999755859373,1591.0,695.7999877929688,162.6999969482422,7149.0,2407.0,1265.0,3950.0,3161.0,3167.0,1458.949951171875,866.5999755859375,128.10000610351562,1478.0999755859375,56.5,528.0,144.5,695.0,297.0
2019-12-04,40606.01171875,237.0,2045.0,1570.25,695.0,158.60000610351562,7101.14990234375,2428.0,1250.1500244140625,3960.0,3250.25,3259.75,1450.0999755859375,851.9500122070312,126.9000015258789,1476.0,55.0,527.5,138.1999969482422,687.7999877929688,280.0
2019-12-05,40988.140625,243.0,2065.0,1579.0,707.0999755859375,170.60000610351562,7088.0,2448.60009765625,1254.0999755859375,3995.0,3252.0,3240.0,1464.0,869.0,129.3000030517578,1487.0,56.150001525878906,512.9500122070312,145.0,696.0,286.04998779296875
2019-12-06,40952.12890625,244.0,2130.0,1558.0,717.9000244140625,167.89999389648438,7007.0,2396.699951171875,1255.0,4011.0,3250.0,3243.10009765625,1453.0,859.5999755859375,129.5,1483.699951171875,57.34999847412109,500.0,143.3000030517578,696.3499755859375,298.0
2019-12-09,40527.23828125,241.8999938964844,2110.0,1554.1500244140625,716.7999877929688,162.5,7000.0,2383.89990234375,1252.0,3994.0,3212.0,3223.89990234375,1488.5999755859375,845.0,126.9000015258789,1480.0,53.5,504.8999938964844,142.6999969482422,688.0,289.0
2019-12-10,40588.80859375,241.0,2063.39990234375,1571.9000244140625,715.5499877929688,162.1999969482422,7010.0,2400.0,1249.0,3998.0,3250.0,3230.0,1473.5,870.0,126.4000015258789,1478.0,52.70000076293945,500.2000122070313,143.1999969482422,680.0,285.8500061035156
2019-12-11,40285.19921875,236.5,2021.050048828125,1557.5,715.5,160.8000030517578,6999.89990234375,2345.0,1252.5,4004.0,3237.300048828125,3240.14990234375,1451.5,871.4000244140625,126.0999984741211,1467.5,51.150001525878906,502.9500122070313,141.64999389648438,682.5,272.5
2019-12-12,40561.33984375,240.0500030517578,2047.0,1567.0,720.7999877929688,163.5500030517578,7030.7998046875,2322.0,1254.0,4054.0,3280.0,3276.300048828125,1486.5999755859375,856.0,128.10000610351562,1499.0,52.70000076293945,497.0,140.0,681.2000122070312,283.45001220703125
2019-12-13,40754.8203125,240.1499938964844,2023.0,1575.0,706.9000244140625,177.0,7020.0,2345.0,1267.0,4066.0,3270.0,3274.89990234375,1485.25,868.0,126.4499969482422,1493.699951171875,53.59999847412109,502.7000122070313,147.60000610351562,695.0,283.0
2019-12-16,41168.8515625,244.6000061035156,2095.0,1589.300048828125,711.25,177.8000030517578,7226.0,2350.0,1264.300048828125,4075.0,3232.0,3234.5,1471.0,869.0,126.5,1484.0,54.150001525878906,508.0,149.5,683.75,283.0
2019-12-17,41052.359375,246.8000030517578,2130.0,1569.800048828125,717.5499877929688,176.10000610351562,7210.0,2315.0,1261.0,4044.0,3226.5,3225.0,1470.0,866.9500122070312,125.1500015258789,1496.0999755859375,55.0,514.0,148.0500030517578,681.7999877929688,279.5
2019-12-18,41442.75,245.0,2172.0,1562.1500244140625,729.5,181.4499969482422,7235.0,2306.0,1276.0,4174.9501953125,3183.300048828125,3199.050048828125,1469.699951171875,869.0,125.5999984741211,1497.5999755859375,56.25,516.2999877929688,152.3000030517578,670.9500122070312,280.1000061035156
2019-12-19,41571.8203125,248.3999938964844,2165.14990234375,1574.699951171875,732.0,174.0500030517578,7250.0,2317.0,1300.0,4119.9501953125,3213.14990234375,3206.0,1473.050048828125,868.9500122070312,125.0999984741211,1502.4000244140625,54.95000076293945,514.0,152.5,656.0,281.1499938964844
2019-12-20,41746.19921875,249.9499969482422,2225.0,1611.199951171875,732.0999755859375,180.5,7247.0,2390.0,1289.4000244140625,4130.0,3223.0,3232.0,1484.9000244140625,874.9500122070312,126.0,1534.5999755859375,55.650001525878906,516.0,149.8000030517578,655.9000244140625,281.8999938964844
2019-12-23,41548.26171875,252.5500030517578,2217.0,1555.0,732.0,176.64999389648438,7258.75,2397.0,1296.3499755859375,4145.0,3211.25,3205.0,1470.0999755859375,872.0,124.9000015258789,1539.0,55.0,527.0,145.0,651.0999755859375,285.0
2019-12-24,41684.51171875,253.8999938964844,2244.949951171875,1570.9000244140625,736.1500244140625,177.64999389648438,7403.0,2428.0,1302.0,4160.0,3232.0,3220.0,1469.0,879.75,124.9000015258789,1538.0,56.45000076293945,522.2000122070312,148.35000610351562,657.0,294.29998779296875
2019-12-26,41543.80078125,252.0,2219.0,1545.949951171875,734.0,176.0,7323.89990234375,2446.35009765625,1297.4000244140625,4169.0,3227.14990234375,3226.0,1478.0,871.0,126.0,1536.1500244140625,56.0,523.2999877929688,148.3000030517578,653.0,297.70001220703125
2019-12-27,41297.078125,251.9499969482422,2210.0,1525.0,729.25,175.5,7251.2998046875,2443.050048828125,1278.0,4190.7998046875,3222.0,3221.25,1458.5,886.0,129.5,1527.699951171875,55.29999923706055,527.7999877929688,151.4499969482422,653.25,297.29998779296875
2019-12-30,41686.26953125,247.6499938964844,2202.0,1543.0,736.0,177.5,7362.2001953125,2443.10009765625,1280.0,4280.0,3244.0,3240.0,1460.0,891.0,128.39999389648438,1530.550048828125,55.900001525878906,549.75,152.0500030517578,648.0,297.8500061035156
2019-12-31,41607.48828125,248.0,2185.25,1544.699951171875,732.0999755859375,184.1000061035156,7416.0,2470.0,1286.800048828125,4255.0,3253.0,3251.0,1460.0,908.1500244140624,127.1999969482422,1515.0,56.5,545.7999877929688,154.0,658.5999755859375,302.79998779296875
2020-01-02,41340.26953125,248.6999969482422,2173.10009765625,1514.0,738.0499877929688,187.3999938964844,7315.0,2444.39990234375,1278.0,4237.85009765625,3159.35009765625,3154.949951171875,1466.9000244140625,923.7999877929688,127.6500015258789,1499.0,57.900001525878906,529.5,155.3000030517578,654.9500122070312,282.0
2020-01-03,41634.51171875,249.0,2169.0,1534.4000244140625,734.5,193.6999969482422,7345.0,2425.0,1289.0,4240.0,3120.0,3125.5,1463.0,894.0,131.0,1516.0,58.0,542.4000244140625,158.39999389648438,657.9500122070312,289.0
2020-01-06,41378.33984375,251.8500061035156,2201.0,1527.0,745.0999755859375,191.0,7230.0,2400.0,1265.800048828125,4178.0,3093.0,3070.0,1457.0,883.0,129.6999969482422,1490.0999755859375,57.04999923706055,533.0,156.89999389648438,662.9500122070312,274.1499938964844
2020-01-07,40983.0390625,253.3999938964844,2201.0,1520.0,739.0499877929688,187.5,7137.5,2380.0,1258.300048828125,4050.0,3052.0,3045.5,1441.300048828125,878.0,125.5999984741211,1479.949951171875,57.09999847412109,532.0,152.8000030517578,651.0999755859375,265.0
2020-01-08,40574.828125,254.0,2200.0,1508.0,725.0,180.4499969482422,7073.85009765625,2328.0,1250.0,3972.0,3030.0,3000.0,1432.0,884.7999877929688,125.0,1470.550048828125,56.0,526.5999755859375,153.25,649.0,264.0
2020-01-09,41216.671875,255.0,2251.050048828125,1537.25,722.9000244140625,185.4499969482422,7178.0,2344.199951171875,1263.0,4100.0,3070.0,3076.0,1458.25,889.5999755859375,124.9499969482422,1509.4000244140625,56.54999923706055,535.0,159.39999389648438,655.2999877929688,271.1000061035156
2020-01-10,41568.19921875,254.0,2216.0,1550.0,732.0,192.5500030517578,7254.0,2355.949951171875,1283.0,4135.0,3090.0,3098.0,1459.4000244140625,883.2999877929688,124.4499969482422,1512.0,57.75,548.75,159.5,688.4500122070312,271.95001220703125
2020-01-13,41788.2109375,253.5500030517578,2221.0,1547.0,763.0,194.6999969482422,7325.0,2380.39990234375,1285.0,4180.0,3112.0,3106.0,1459.0,874.0,124.25,1512.0,59.20000076293945,551.0,160.5,687.5,265.3999938964844
2020-01-14,41883.08984375,257.0,2199.0,1542.449951171875,770.5999755859375,196.0,7348.14990234375,2367.10009765625,1293.5,4165.2001953125,3092.0,3091.10009765625,1480.0,889.0,125.4499969482422,1503.0,59.5,547.0999755859375,161.39999389648438,694.5,265.1499938964844
2020-01-15,41969.859375,253.0500030517578,2219.0,1538.5,775.0,195.0,7362.0,2411.0,1289.449951171875,4200.0,3104.300048828125,3101.0,1508.800048828125,900.2999877929688,125.0500030517578,1507.800048828125,60.29999923706055,561.1500244140625,165.0,692.2999877929688,270.0
2020-01-16,41924.73828125,249.5,2225.0,1529.050048828125,772.0,199.9499969482422,7475.0,2478.89990234375,1283.0,4200.0,3125.0,3129.800048828125,1513.949951171875,906.9500122070312,125.0,1510.0,61.09999847412109,584.9000244140625,162.89999389648438,696.0,273.0
2020-01-17,41929.01953125,252.6999969482422,2242.0,1551.1500244140625,771.0,198.1499938964844,7458.0,2442.0,1285.0,4220.2998046875,3106.75,3112.0,1511.949951171875,893.0,124.5500030517578,1537.0,61.09999847412109,595.7999877929688,162.6999969482422,700.0,279.6499938964844
2020-01-20,42263.0,251.4499969482422,2194.0,1608.050048828125,770.0,198.1999969482422,7524.0,2476.949951171875,1302.75,4235.0,3110.0,3130.0,1515.0,898.0999755859375,126.0,1594.9000244140625,61.54999923706055,595.0,159.35000610351562,707.4000244140625,281.0
2020-01-21,41487.5703125,248.75,2174.949951171875,1529.699951171875,768.3499755859375,195.8000030517578,7410.0,2402.0,1255.0,4150.0,3087.60009765625,3096.0,1499.449951171875,883.5,123.0500030517578,1591.699951171875,59.59999847412109,599.25,157.0,697.0,269.0
2020-01-22,41467.12890625,247.3500061035156,2175.5,1540.550048828125,765.0999755859375,192.1000061035156,7334.2001953125,2405.25,1249.0,4170.0,3102.449951171875,3105.0,1487.0,886.0,122.0,1588.0,59.900001525878906,603.9500122070312,155.85000610351562,703.9000244140625,278.0
2020-01-23,41191.5,246.0500030517578,2206.5,1538.4000244140625,774.0,186.1000061035156,7136.35009765625,2387.89990234375,1242.0,4150.0,3077.300048828125,3072.0,1477.9000244140625,889.0,117.25,1578.3499755859375,59.0,590.0499877929688,153.60000610351562,695.0499877929688,295.1000061035156
2020-01-24,41377.0390625,249.8500061035156,2193.449951171875,1528.0,776.0,188.3999938964844,7150.0,2434.0,1247.699951171875,4130.0,3087.0,3068.0,1491.0,915.0,118.0,1583.0,60.0,591.7999877929688,155.0,714.8499755859375,281.0
2020-01-27,41510.6796875,248.9499969482422,2180.0,1515.050048828125,779.7000122070312,185.8999938964844,7124.25,2469.89990234375,1237.0,4192.9501953125,3079.0,3069.800048828125,1511.0,907.9500122070312,118.3499984741211,1629.0,60.79999923706055,577.0,153.39999389648438,725.0,280.79998779296875
2020-01-28,41299.6796875,247.4499969482422,2172.300048828125,1507.050048828125,779.7999877929688,183.4499969482422,7161.0,2456.35009765625,1225.9000244140625,4164.89990234375,3084.10009765625,3089.800048828125,1485.0,890.0,117.5500030517578,1558.5999755859375,60.70000076293945,573.0499877929688,147.75,713.0,278.8999938964844
2020-01-29,41131.5703125,244.75,2187.25,1476.0,783.0,178.14999389648438,7020.0,2479.0,1227.0,4240.0,3068.0,3079.0,1494.699951171875,933.0,117.3499984741211,1513.0,61.34999847412109,591.4000244140625,144.4499969482422,716.3499755859375,275.0
2020-01-30,41380.140625,246.6999969482422,2161.0,1483.949951171875,792.0,191.0500030517578,7002.25,2490.0,1236.0,4464.0,3105.0,3108.5,1490.0,933.0,117.5500030517578,1530.0,60.650001525878906,586.2000122070312,142.14999389648438,705.0,273.45001220703125
2020-01-31,41146.55859375,240.0,2140.0,1451.0,781.75,186.8999938964844,7042.0,2510.050048828125,1234.9000244140625,4374.0,3150.0,3150.0,1394.800048828125,920.0,115.8000030517578,1515.0,60.5,586.0,140.85000610351562,703.0,270.0
2020-02-03,39701.01953125,237.8999938964844,2164.0,1372.0,780.5499877929688,164.0,6790.0,2417.10009765625,1199.0999755859375,4273.0,3149.199951171875,3143.0,1314.5,920.0999755859376,104.3499984741211,1419.6500244140625,55.09999847412109,580.0999755859375,134.35000610351562,685.0,257.79998779296875
2020-02-04,40178.73828125,238.3000030517578,2134.89990234375,1398.0,769.5,166.6999969482422,7049.0,2425.0,1210.0,4381.0,3287.0,3270.0,1359.6500244140625,895.0499877929688,104.0999984741211,1446.5999755859375,55.29999923706055,596.1500244140625,135.89999389648438,699.0,259.8999938964844
2020-02-05,40921.7109375,241.8500061035156,2125.0,1434.0,787.0,167.1999969482422,7200.0,2466.050048828125,1235.0,4519.7001953125,3170.10009765625,3185.0,1367.0,920.0,106.4000015258789,1487.0,56.900001525878906,601.75,139.3000030517578,699.0,250.0
2020-02-06,41209.12890625,242.3000030517578,2155.0,1453.0,784.5,182.6999969482422,7070.39990234375,2382.0,1248.0,4530.0498046875,3199.949951171875,3170.0,1373.5,923.5999755859376,106.8000030517578,1502.0,57.04999923706055,596.0,144.85000610351562,697.5,231.0
2020-02-07,41394.41015625,246.1999969482422,2142.0,1452.800048828125,772.0,178.0,7030.0,2480.0,1242.1500244140625,4674.0,3160.0,3164.800048828125,1392.949951171875,949.0499877929688,107.3000030517578,1510.0,57.400001525878906,620.0,143.85000610351562,684.0,237.0
2020-02-10,41166.71875,245.0,2136.699951171875,1430.0,776.0,174.0,6988.85009765625,2450.0,1246.699951171875,4650.0498046875,3140.0,3138.0,1372.0,938.7000122070312,109.1500015258789,1506.0,57.70000076293945,665.0,143.6999969482422,701.9500122070312,249.0
2020-02-11,41183.390625,240.5500030517578,2164.89990234375,1445.75,776.2000122070312,172.0500030517578,6969.0,2410.0,1240.0999755859375,4749.9501953125,3105.050048828125,3125.0,1368.1500244140625,935.2000122070312,107.1500015258789,1482.5,57.0,700.5,141.64999389648438,686.4000244140625,233.0
2020-02-12,41330.8515625,241.1499938964844,2157.0,1457.949951171875,775.0,172.0,7049.0,2413.39990234375,1244.0,4767.0,3154.25,3164.699951171875,1349.0,918.0,107.0,1490.0,57.79999923706055,675.8499755859375,142.0,687.7999877929688,233.0
2020-02-13,41707.2109375,245.1000061035156,2170.0,1479.699951171875,787.0,171.0500030517578,7042.60009765625,2424.0,1263.800048828125,4770.0,3156.0,3149.0,1350.050048828125,896.9000244140625,107.0,1430.0,55.84999847412109,708.0,142.35000610351562,681.4000244140625,233.1000061035156
2020-02-14,41510.19140625,243.75,2181.0,1477.8499755859375,794.9000244140625,170.3000030517578,6997.0,2412.14990234375,1243.199951171875,4794.0,3147.949951171875,3145.0,1347.0999755859375,888.0,105.5500030517578,1427.4000244140625,55.29999923706055,736.5999755859375,142.6999969482422,688.0,238.5
2020-02-17,41324.0390625,243.0,2199.89990234375,1490.0,787.0,170.9499969482422,6915.0,2340.0,1225.800048828125,4784.0,3170.0,3152.550048828125,1347.3499755859375,913.9500122070312,101.5,1406.550048828125,53.900001525878906,753.0,141.3000030517578,689.7000122070312,240.1499938964844
2020-02-18,41042.4609375,243.75,2209.89990234375,1479.0,787.0,168.39999389648438,6922.14990234375,2267.0,1215.0,4777.0498046875,3060.0,3064.699951171875,1332.3499755859375,916.9500122070312,99.9499969482422,1379.6500244140625,51.75,751.0,141.75,694.75,240.0
2020-02-19,41121.51171875,244.5500030517578,2215.0,1475.550048828125,800.0,163.0,6815.0,2265.0,1216.0,4770.0,3100.85009765625,3092.0,1330.0,900.0,100.3000030517578,1402.5,52.0,731.8499755859375,142.0,702.0999755859375,247.0
2020-02-20,41334.9609375,247.6000061035156,2215.0,1498.699951171875,800.4500122070312,158.60000610351562,6760.0,2265.0,1228.0,4880.0,3100.35009765625,3091.0,1361.949951171875,896.0,102.0,1415.449951171875,51.84999847412109,775.9000244140625,141.8000030517578,736.0,252.5
2020-02-24,41037.01171875,245.0,2157.0,1477.0,798.0,154.39999389648438,6749.0,2235.0,1214.0,4869.7001953125,3092.699951171875,3077.0,1342.0,900.0,102.5,1405.0,51.5,775.9000244140625,139.85000610351562,721.2999877929688,257.0
2020-02-25,40497.71875,244.9499969482422,2117.0,1450.0,800.0,152.0,6505.0,2186.0,1210.0,4830.0,2990.0,2992.0,1335.0,888.0,98.6999969482422,1382.0,52.150001525878906,792.0,134.39999389648438,723.7999877929688,251.0
2020-02-26,40194.890625,243.0,2156.0,1412.0999755859375,798.0,147.64999389648438,6375.0,2180.0,1200.0,4824.0,2950.0,2937.0,1344.800048828125,882.9500122070312,97.4000015258789,1376.1500244140625,51.09999847412109,755.0,131.0,700.0,250.0
2020-02-27,39947.80078125,239.9499969482422,2140.0,1390.0,780.0,144.6999969482422,6237.0,2142.0,1200.0,4830.0,2930.0,2944.800048828125,1333.0999755859375,863.75,95.6999969482422,1348.0,49.45000076293945,733.0999755859375,130.0,692.0,254.8000030517578
2020-02-28,39087.46875,230.8000030517578,2080.0,1358.800048828125,755.0,139.0,6170.0,2101.0,1179.800048828125,4678.0,2900.0,2890.0,1312.0,876.7000122070312,90.3000030517578,1334.9000244140625,47.70000076293945,714.9000244140625,126.0,674.7999877929688,240.0
2020-03-02,38910.94921875,225.0,2025.0999755859373,1358.4000244140625,733.0,133.5,6390.0,2075.0,1195.0,4578.0,2905.0,2920.0,1300.199951171875,876.0999755859375,94.0,1320.0,47.09999847412109,750.5,117.5500030517578,685.4000244140625,244.0
2020-03-03,38480.890625,222.1499938964844,2004.0,1330.0,755.7999877929688,126.75,6320.0,1976.0,1180.0,4386.0,2708.0,2700.0,1303.75,878.9500122070312,90.9000015258789,1319.1500244140625,44.34999847412109,734.9500122070312,114.25,677.0,234.0
2020-03-04,38715.71875,227.9499969482422,2045.5,1350.25,754.7000122070312,130.5,6301.0,2062.050048828125,1179.0,4464.10009765625,2715.39990234375,2720.0,1320.550048828125,869.0999755859375,94.1999969482422,1369.0,44.04999923706055,735.0,119.0,694.0,248.0500030517578
2020-03-05,38604.25,228.8999938964844,2085.0,1350.0,762.0,128.0,6395.0498046875,2061.0,1154.0,4348.7998046875,2709.449951171875,2719.949951171875,1312.449951171875,853.9000244140625,93.3499984741211,1336.0999755859375,44.45000076293945,694.9500122070312,118.5,691.4000244140625,251.75
2020-03-06,37613.9609375,223.0,2125.0,1276.0,744.0,114.3000030517578,6231.0,1999.0,1130.0,4144.0,2690.0,2640.0,1310.0,824.9500122070312,89.5,1301.0,43.29999923706055,660.0,111.6999969482422,669.0,228.8999938964844
2020-03-09,36950.19921875,222.4499969482422,2080.0,1245.0,725.0,110.0,6345.0,2015.0,1115.0,4080.10009765625,2734.60009765625,2675.0,1320.9000244140625,815.0499877929688,82.1500015258789,1314.800048828125,42.04999923706055,675.0,104.0,655.75,215.9499969482422
2020-03-11,35468.8984375,215.0,1955.0,1113.1500244140625,693.0,105.1999969482422,6179.0,1974.0,1110.0,4082.0,2584.0,2580.0,1272.050048828125,798.0,76.75,1275.0,39.400001525878906,664.4500122070312,92.0,650.0,190.0
2020-03-12,34472.5,205.8999938964844,1915.0,1087.0,670.0,92.6999969482422,5958.0,1991.0,1075.0,3896.0,2550.0,2519.949951171875,1223.0,759.9500122070312,66.5999984741211,1255.0,36.0,620.0,84.75,620.0,191.5
2020-03-13,31214.130859375,191.0,1690.6500244140625,1005.0,586.0,82.19999694824219,5465.0,1840.0,977.0,3444.0,2285.0,2249.0,1170.0,678.0,59.400001525878906,1082.199951171875,37.900001525878906,530.5,73.1500015258789,564.0,177.0
2020-03-16,33103.23828125,197.9499969482422,1769.0,1065.6500244140625,640.0,86.75,5690.0,1890.0,1034.9000244140625,3844.0,2344.699951171875,2315.0,1199.5999755859375,741.6500244140625,63.5,1165.0,40.79999923706055,570.0,78.0,635.0,175.0
2020-03-17,31611.5703125,184.8000030517578,1725.0,1041.199951171875,585.2000122070312,82.69999694824219,5549.0,1783.0,1002.0,3728.0,2339.0,2345.199951171875,1165.199951171875,709.75,61.09999847412109,1153.0,40.45000076293945,566.0,76.55000305175781,613.0,162.5
2020-03-18,30968.83984375,174.6999969482422,1688.0,1023.0,565.2000122070312,80.0,5666.0,1839.1500244140625,990.0,3504.0,2295.050048828125,2290.0,1158.9000244140625,705.1500244140625,61.59999847412109,1144.0,39.54999923706055,540.0,78.0,600.0,135.0
2020-03-19,27773.359375,167.8000030517578,1581.0,925.0,530.0,70.5999984741211,4899.75,1670.0,850.0,2835.0,2170.0,2119.75,1100.0,655.0,62.150001525878906,1086.0,33.20000076293945,451.0,69.44999694824219,536.0,149.0
2020-03-20,28460.8203125,165.0,1637.0,939.0,554.0,74.30000305175781,4929.0,1706.0,876.0,2750.0,2225.0,2189.89990234375,1125.0,662.1500244140625,63.04999923706055,1120.550048828125,34.349998474121094,470.8999938964844,72.4000015258789,555.0,144.1999969482422
2020-03-23,27608.80078125,169.0,1648.199951171875,920.0,548.0,71.0,4698.0,1650.0,815.0,2670.0,2220.0,2052.0,1100.0,676.0,60.650001525878906,1085.0,34.349998474121094,442.0,67.94999694824219,527.0,133.0
2020-03-24,27056.23046875,170.0,1740.0,943.0,535.0,70.0,4398.0,1660.0,800.0,2400.0,2001.0,2000.0,1084.050048828125,669.9500122070312,63.5,991.0,33.150001525878906,381.3500061035156,67.5,498.25,120.8000030517578
2020-03-25,26499.810546875,176.0,1700.0,951.0,593.0,68.9000015258789,4305.0,1618.0,770.0,2473.800048828125,1836.0,1917.0,1131.0,660.0,61.20000076293945,1018.7999877929688,34.29999923706055,400.0,62.70000076293945,485.0,119.3000030517578
2020-03-26,29073.7109375,175.4499969482422,1815.0,1090.0,615.9500122070312,71.69999694824219,5051.0,1690.0,874.5,2655.0,1977.0,1998.199951171875,1136.5999755859375,712.0,61.84999847412109,1070.0,35.349998474121094,449.3999938964844,65.5999984741211,489.6000061035156,125.0500030517578
2020-03-27,30747.810546875,185.0,1839.0,1100.0,655.0,71.05000305175781,5030.0,1810.0,945.0,2905.0,2151.0,2149.0,1189.699951171875,695.0499877929688,66.0,1148.0,35.849998474121094,513.9500122070312,68.55000305175781,523.0,132.0
2020-03-30,29226.55078125,180.0,1769.0,1047.949951171875,634.0,70.6500015258789,4645.75,1655.0,894.9000244140625,2399.0,2048.0,2016.0,1152.0,670.9000244140625,61.04999923706055,1038.449951171875,33.95000076293945,480.0,61.79999923706055,471.0,122.3000030517578
2020-03-31,29294.939453125,188.0,1826.0,1071.0,645.5,71.44999694824219,4500.0,1600.0,857.0,2300.050048828125,2075.0,2037.3499755859373,1250.0,651.0999755859375,65.0,1095.0,32.79999923706055,474.8999938964844,63.45000076293945,471.2999877929688,130.5
2020-04-01,29505.330078125,197.0,1830.0,1116.199951171875,640.0,71.0999984741211,4301.0,1594.199951171875,869.9000244140625,2166.0,2048.89990234375,2000.0,1260.0,660.0,67.0,1115.0,32.29999923706055,475.5,65.0,472.5499877929688,124.0
2020-04-03,28623.529296875,190.0500030517578,1731.300048828125,1130.0,604.0999755859375,68.0,4255.0,1619.949951171875,841.0,2250.0,2052.0,2051.10009765625,1237.0,692.9500122070312,69.0,1096.300048828125,31.75,469.9500122070313,64.0,474.1000061035156,123.0
2020-04-07,28898.359375,184.1000061035156,1703.300048828125,1106.0,611.9000244140625,68.94999694824219,4120.5498046875,1602.25,876.0,2232.0,2080.0,2065.0,1290.0,690.0,71.19999694824219,1092.0,31.799999237060547,472.0,66.30000305175781,484.2999877929688,129.0
2020-04-08,29701.919921875,190.0500030517578,1760.0,1175.0,628.2000122070312,67.05000305175781,4365.0,1702.4000244140625,887.5,2198.0,2201.0,2180.0,1318.8499755859375,674.9000244140625,72.4000015258789,1110.949951171875,33.650001525878906,458.0,65.94999694824219,481.0,138.0
2020-04-09,30571.189453125,197.1999969482422,1745.0,1211.199951171875,648.9000244140625,69.55000305175781,4770.0,1861.0,911.0999755859376,2390.0,2255.0,2290.0,1355.0,675.0,76.0,1116.0,36.29999923706055,471.8999938964844,73.0,487.0,145.10000610351562
2020-04-13,31195.720703125,198.0,1769.800048828125,1208.0,630.0,75.0,5304.0,1990.0,939.0,2530.0,2445.0,2430.14990234375,1350.0,676.0,78.80000305175781,1170.0,36.650001525878906,467.0499877929688,77.5999984741211,511.0,143.0
2020-04-15,31277.109375,190.8000030517578,1770.0,1201.0,645.0,75.0,5293.0,1919.0,929.0,2337.0,2400.0,2410.0,1360.0,672.5,75.0999984741211,1185.0,36.59999847412109,455.5499877929688,79.5,508.0,143.0
2020-04-16,30095.509765625,175.3000030517578,1701.0,1146.5999755859375,622.8499755859375,72.0,5011.0,1815.0,863.0,2145.0,2315.0,2330.0,1376.0,671.0,74.0,1183.199951171875,35.04999923706055,454.3999938964844,77.80000305175781,518.9500122070312,133.5
2020-04-17,31656.6796875,190.0,1800.0,1220.0,640.0,78.0,5300.0,1859.0,912.8499755859376,2340.0,2374.0,2380.0,1425.1500244140625,694.7999877929688,77.80000305175781,1245.0,35.599998474121094,470.0,87.0,531.0,139.0500030517578
2020-04-20,32056.189453125,188.0,1827.0,1226.5,640.0,77.0,5510.0,1870.0,952.25,2335.0,2388.0,2410.0,1384.0,737.0,75.3499984741211,1207.5,34.650001525878906,490.3999938964844,86.44999694824219,522.5999755859375,142.0
2020-04-21,30836.189453125,181.0,1775.0,1208.0999755859375,632.0,78.80000305175781,5122.25,1798.0,928.0,2225.0,2301.0,2344.0,1349.800048828125,737.5,69.69999694824219,1149.0,32.900001525878906,470.0,77.4000015258789,515.0,137.8000030517578
2020-04-22,30856.140625,178.0,1746.0,1320.0,633.2000122070312,74.75,5039.39990234375,1815.0,918.0,2065.0,2315.550048828125,2323.25,1409.0,677.7999877929688,65.9000015258789,1154.0,32.400001525878906,468.7000122070313,75.94999694824219,500.0,130.14999389648438
2020-04-23,31646.44921875,180.8500061035156,1786.0,1369.699951171875,649.0,76.55000305175781,5189.0,1901.699951171875,938.7999877929688,2166.0,2429.0,2379.699951171875,1507.949951171875,678.9500122070312,67.5,1135.0,32.599998474121094,475.0,77.75,507.0,157.1999969482422
2020-04-24,31426.619140625,181.0,1840.0999755859373,1354.9000244140625,674.4000244140625,75.30000305175781,5135.0,1850.0,935.0,2123.0,2420.0,2410.0,1470.0,696.7999877929688,67.1500015258789,1159.0,32.599998474121094,495.0,76.80000305175781,500.0,150.8000030517578
2020-04-27,31659.0390625,179.5,1830.0999755859373,1440.0,660.0,76.0,5170.0,1910.0,940.5499877929688,1998.0,2450.5,2470.0,1495.0,679.0,68.0,1161.0,31.5,483.0,78.80000305175781,490.2000122070313,150.89999389648438
2020-04-28,32101.91015625,182.0,1866.5,1451.4000244140625,673.0,75.9000015258789,5115.0,1939.0,941.7000122070312,2075.0,2544.0,2510.85009765625,1564.0,703.9000244140625,67.80000305175781,1157.9000244140625,31.399999618530277,496.0,78.5,494.3500061035156,150.0
2020-04-29,32311.0390625,180.3999938964844,1872.3499755859373,1446.0,667.7999877929688,77.69999694824219,5120.0,1970.0,940.0,2204.0,2478.60009765625,2474.0,1505.8499755859375,718.0,69.4000015258789,1148.0,31.100000381469727,489.0,77.05000305175781,497.0,156.6999969482422
